,Board State,Score,Best Move,Depth
2126,"((0, 1, -1), (0, -1, 1), (1, -1, 1))",0,"(0, 0)",7
408,"((1, -1, 0), (-1, 0, 1), (-1, 1, 1))",2,"(0, 2)",7
3905,"((-1, 0, 0), (-1, 1, 1), (1, -1, 1))",0,"(0, 2)",7
1611,"((-1, 1, 1), (0, 1, 1), (0, -1, -1))",-2,"(2, 0)",7
4018,"((0, -1, 0), (-1, 1, 1), (-1, 1, 1))",-2,"(0, 0)",7
2206,"((0, 1, 1), (-1, -1, 0), (1, -1, 1))",-2,"(1, 2)",7
1641,"((-1, 1, -1), (1, 1, 0), (1, 0, -1))",-2,"(1, 2)",7
3907,"((-1, 0, 0), (-1, 1, 1), (1, 1, -1))",2,"(0, 1)",7
4015,"((0, -1, 0), (-1, 1, 1), (1, 1, -1))",0,"(0, 2)",7
2128,"((0, 1, -1), (0, -1, 1), (1, 1, -1))",-2,"(0, 0)",7
2254,"((0, 1, 1), (-1, 1, 1), (0, -1, -1))",-2,"(2, 0)",7
1653,"((-1, 1, -1), (1, 0, 1), (-1, 0, 1))",-2,"(1, 1)",7
1607,"((-1, 1, 1), (1, 0, 1), (0, -1, -1))",-2,"(1, 1)",7
1614,"((-1, 1, 1), (0, 0, 1), (1, -1, -1))",-2,"(1, 1)",7
1651,"((-1, 1, -1), (1, 0, 1), (-1, 1, 0))",-2,"(1, 1)",7
2246,"((0, 1, 1), (-1, 0, 1), (-1, 1, -1))",-2,"(0, 0)",7
1598,"((-1, 1, 1), (0, 0, 1), (-1, 1, -1))",-2,"(1, 0)",7
1594,"((-1, 1, 1), (0, 1, 1), (-1, 0, -1))",-2,"(1, 0)",7
3998,"((0, -1, -1), (0, 1, 1), (1, 1, -1))",-2,"(0, 0)",7
1635,"((-1, 1, -1), (1, 1, 0), (-1, 0, 1))",2,"(1, 2)",7
420,"((1, -1, 0), (0, -1, 1), (-1, 1, 1))",-2,"(0, 2)",7
1638,"((-1, 1, -1), (1, 1, 0), (1, -1, 0))",0,"(1, 2)",7
1646,"((-1, 1, -1), (1, -1, 1), (0, 1, 0))",-2,"(2, 0)",7
3994,"((0, -1, -1), (-1, 1, 1), (1, 0, 1))",-2,"(0, 0)",7
2220,"((0, 1, 1), (-1, 1, -1), (-1, 0, 1))",-2,"(0, 0)",7
2231,"((0, 1, 1), (-1, 0, -1), (-1, 1, 1))",-2,"(0, 0)",7
1664,"((-1, 1, -1), (1, -1, 0), (1, 1, 0))",-2,"(2, 2)",7
4013,"((0, -1, 0), (-1, 1, 1), (1, -1, 1))",2,"(0, 0)",7
1656,"((-1, 1, -1), (1, 0, 1), (1, -1, 0))",0,"(1, 1)",7
2203,"((0, 1, 1), (-1, -1, 1), (0, 1, -1))",-2,"(0, 0)",7
3992,"((0, -1, -1), (-1, 1, 1), (1, 1, 0))",-2,"(0, 0)",7
2257,"((0, 1, 1), (-1, 0, 1), (1, -1, -1))",2,"(0, 0)",7
1639,"((-1, 1, -1), (1, 1, 0), (0, -1, 1))",0,"(1, 2)",7
417,"((1, -1, 0), (0, -1, 1), (1, 1, -1))",0,"(1, 0)",7
1991,"((0, 1, -1), (1, -1, 1), (0, 1, -1))",-2,"(0, 0)",7
397,"((1, -1, 0), (-1, -1, 1), (1, 1, 0))",0,"(2, 2)",7
1861,"((-1, 1, -1), (0, 0, 1), (1, -1, 1))",0,"(1, 0)",7
146,"((1, -1, 1), (1, 0, 0), (-1, 1, -1))",0,"(1, 1)",7
145,"((1, -1, 1), (1, 0, 1), (-1, 0, -1))",-2,"(2, 1)",7
144,"((1, -1, 1), (1, 1, 0), (-1, 0, -1))",-2,"(2, 1)",7
142,"((1, -1, 1), (1, 0, 0), (-1, -1, 1))",-2,"(1, 1)",7
141,"((1, -1, 1), (1, 0, 1), (-1, -1, 0))",-2,"(1, 1)",7
140,"((1, -1, 1), (1, 1, 0), (-1, -1, 0))",-2,"(2, 2)",7
1859,"((-1, 1, -1), (0, -1, 1), (1, 0, 1))",0,"(2, 1)",7
1857,"((-1, 1, -1), (0, -1, 1), (1, 1, 0))",-2,"(2, 2)",7
1855,"((-1, 1, -1), (-1, 0, 1), (1, 0, 1))",0,"(2, 1)",7
149,"((1, -1, 1), (0, 1, 1), (-1, -1, 0))",-2,"(2, 2)",7
132,"((1, -1, 1), (0, 0, -1), (-1, 1, 1))",0,"(1, 1)",7
129,"((1, -1, 1), (0, 0, -1), (1, 1, -1))",2,"(1, 0)",7
127,"((1, -1, 1), (0, 0, -1), (1, -1, 1))",-2,"(1, 1)",7
1777,"((-1, 1, -1), (-1, 1, 1), (0, 0, 1))",-2,"(2, 0)",7
124,"((1, -1, 1), (0, 1, -1), (0, 1, -1))",0,"(2, 0)",7
121,"((1, -1, 1), (0, 1, -1), (-1, 1, 0))",0,"(2, 2)",7
1780,"((-1, 1, -1), (0, 1, 1), (-1, 0, 1))",-2,"(1, 0)",7
117,"((1, -1, 1), (1, 0, -1), (0, 1, -1))",0,"(2, 0)",7
116,"((1, -1, 1), (1, 1, -1), (0, 0, -1))",0,"(2, 0)",7
114,"((1, -1, 1), (1, 0, -1), (0, -1, 1))",-2,"(1, 1)",7
113,"((1, -1, 1), (1, 1, -1), (0, -1, 0))",2,"(2, 0)",7
1852,"((-1, 1, -1), (-1, 0, 1), (1, 1, 0))",2,"(1, 1)",7
1783,"((-1, 1, -1), (0, 1, 1), (1, -1, 0))",0,"(1, 0)",7
1863,"((-1, 1, -1), (0, 0, 1), (1, 1, -1))",-2,"(1, 1)",7
152,"((1, -1, 1), (0, 1, 0), (-1, 1, -1))",0,"(1, 0)",7
200,"((1, -1, -1), (1, 0, 1), (-1, 1, 0))",-2,"(1, 1)",7
197,"((1, -1, -1), (1, -1, 1), (0, 0, 1))",-2,"(2, 0)",7
196,"((1, -1, -1), (1, -1, 1), (0, 1, 0))",-2,"(2, 0)",7
192,"((1, -1, -1), (1, 1, 0), (0, 1, -1))",-2,"(1, 2)",7
189,"((1, -1, -1), (1, 1, 0), (-1, 1, 0))",2,"(1, 2)",7
1901,"((-1, 1, 0), (0, -1, 1), (-1, 1, 1))",-2,"(0, 2)",7
1898,"((-1, 1, 0), (0, -1, 1), (1, -1, 1))",0,"(0, 2)",7
186,"((1, -1, -1), (1, 1, -1), (0, 1, 0))",-2,"(2, 2)",7
1890,"((-1, 1, 0), (-1, -1, 1), (0, 1, 1))",-2,"(2, 0)",7
1887,"((-1, 1, 0), (-1, 0, 1), (1, 1, -1))",-2,"(1, 1)",7
151,"((1, -1, 1), (0, 1, 1), (-1, 0, -1))",-2,"(2, 1)",7
1885,"((-1, 1, 0), (-1, 0, 1), (1, -1, 1))",0,"(0, 2)",7
1881,"((-1, 1, 0), (-1, -1, 1), (1, 1, 0))",-2,"(2, 2)",7
171,"((1, -1, 1), (0, 0, 1), (1, -1, -1))",-2,"(1, 1)",7
168,"((1, -1, 1), (0, 1, 1), (0, -1, -1))",-2,"(2, 0)",7
165,"((1, -1, 1), (1, 0, 1), (0, -1, -1))",-2,"(1, 1)",7
164,"((1, -1, 1), (1, 1, 0), (0, -1, -1))",-2,"(2, 0)",7
1775,"((-1, 1, -1), (-1, 1, 1), (1, 0, 0))",0,"(2, 1)",7
1871,"((-1, 1, -1), (0, 0, 1), (-1, 1, 1))",-2,"(1, 0)",7
1869,"((-1, 1, -1), (0, -1, 1), (0, 1, 1))",-2,"(2, 0)",7
156,"((1, -1, 1), (0, 0, 1), (-1, 1, -1))",0,"(1, 0)",7
1867,"((-1, 1, -1), (-1, 0, 1), (0, 1, 1))",-2,"(2, 0)",7
1883,"((-1, 1, 0), (-1, -1, 1), (1, 0, 1))",2,"(0, 2)",7
110,"((1, -1, 1), (1, 0, -1), (-1, 0, 1))",0,"(1, 1)",7
108,"((1, -1, 1), (1, 0, -1), (-1, 1, 0))",0,"(1, 1)",7
106,"((1, -1, 1), (1, 1, -1), (-1, 0, 0))",0,"(2, 2)",7
1794,"((-1, 1, -1), (0, 1, -1), (1, 0, 1))",0,"(2, 1)",7
42,"((1, -1, 1), (-1, 0, 0), (1, -1, 1))",-2,"(1, 1)",7
40,"((1, -1, 1), (-1, 0, -1), (1, 0, 1))",-2,"(1, 1)",7
38,"((1, -1, 1), (-1, 0, -1), (1, 1, 0))",-2,"(1, 1)",7
1810,"((-1, 1, 0), (-1, 1, 1), (1, 0, -1))",2,"(0, 2)",7
35,"((1, -1, 1), (-1, -1, 0), (1, 0, 1))",-2,"(1, 2)",7
34,"((1, -1, 1), (-1, -1, 0), (1, 1, 0))",-2,"(1, 2)",7
1808,"((-1, 1, 0), (-1, 1, 1), (0, -1, 1))",-2,"(2, 0)",7
30,"((1, -1, 1), (-1, 0, 1), (0, 1, -1))",0,"(1, 1)",7
29,"((1, -1, 1), (-1, 0, 1), (1, 0, -1))",0,"(1, 1)",7
44,"((1, -1, 1), (-1, 0, 0), (1, 1, -1))",0,"(1, 1)",7
1807,"((-1, 1, 0), (-1, 1, 1), (1, -1, 0))",0,"(0, 2)",7
24,"((1, -1, 1), (-1, 0, 1), (-1, 1, 0))",0,"(2, 2)",7
21,"((1, -1, 1), (-1, -1, 1), (0, 1, 0))",0,"(2, 2)",7
18,"((1, -1, 1), (-1, -1, 1), (1, 0, 0))",-2,"(2, 1)",7
1796,"((-1, 1, -1), (0, 1, 0), (1, -1, 1))",0,"(1, 0)",7
14,"((1, -1, 1), (-1, 1, 0), (0, 1, -1))",0,"(2, 0)",7
13,"((1, -1, 1), (-1, 1, 1), (0, 0, -1))",0,"(2, 0)",7
11,"((1, -1, 1), (-1, 1, 1), (0, -1, 0))",2,"(2, 0)",7
8,"((1, -1, 1), (-1, 1, 0), (-1, 1, 0))",0,"(2, 2)",7
6,"((1, -1, 1), (-1, 1, 1), (-1, 0, 0))",0,"(2, 2)",7
2,"((1, -1, 1), (-1, 1, -1), (0, 1, 0))",2,"(2, 0)",7
27,"((1, -1, 1), (-1, 0, 1), (1, -1, 0))",-2,"(1, 1)",7
1814,"((-1, 1, 0), (-1, 1, -1), (1, 0, 1))",2,"(0, 2)",7
48,"((1, -1, 1), (-1, -1, 0), (0, 1, 1))",-2,"(1, 2)",7
51,"((1, -1, 1), (-1, 0, -1), (0, 1, 1))",-2,"(1, 1)",7
1784,"((-1, 1, -1), (0, 1, 1), (0, -1, 1))",0,"(1, 0)",7
1839,"((-1, 1, 0), (0, 1, 1), (1, -1, -1))",2,"(0, 2)",7
1786,"((-1, 1, -1), (0, 1, 1), (1, 0, -1))",2,"(1, 0)",7
96,"((1, -1, 1), (0, -1, 0), (-1, 1, 1))",0,"(1, 2)",7
94,"((1, -1, 1), (0, -1, -1), (0, 1, 1))",-2,"(1, 0)",7
90,"((1, -1, 1), (0, -1, 0), (1, 1, -1))",0,"(1, 0)",7
88,"((1, -1, 1), (0, -1, -1), (1, 0, 1))",-2,"(1, 0)",7
87,"((1, -1, 1), (0, -1, -1), (1, 1, 0))",-2,"(1, 0)",7
1832,"((-1, 1, 0), (0, 1, 1), (-1, -1, 1))",-2,"(1, 0)",7
83,"((1, -1, 1), (0, -1, 1), (0, 1, -1))",0,"(1, 0)",7
82,"((1, -1, 1), (0, -1, 1), (1, 0, -1))",-2,"(2, 1)",7
80,"((1, -1, 1), (0, -1, 1), (-1, 1, 0))",0,"(2, 2)",7
76,"((1, -1, 1), (1, -1, 0), (0, 1, -1))",0,"(2, 0)",7
75,"((1, -1, 1), (1, -1, 1), (0, 0, -1))",-2,"(2, 1)",7
73,"((1, -1, 1), (1, -1, 0), (-1, 0, 1))",-2,"(2, 1)",7
72,"((1, -1, 1), (1, -1, 0), (-1, 1, 0))",0,"(1, 2)",7
70,"((1, -1, 1), (1, -1, 1), (-1, 0, 0))",-2,"(2, 1)",7
67,"((1, -1, 1), (1, -1, -1), (0, 0, 1))",-2,"(2, 1)",7
65,"((1, -1, 1), (1, -1, -1), (0, 1, 0))",0,"(2, 0)",7
1824,"((-1, 1, 0), (0, 1, -1), (1, -1, 1))",0,"(0, 2)",7
1791,"((-1, 1, -1), (-1, 1, 0), (1, 0, 1))",0,"(2, 1)",7
53,"((1, -1, 1), (-1, 0, 0), (-1, 1, 1))",2,"(1, 1)",7
1816,"((-1, 1, 0), (-1, 1, 0), (1, -1, 1))",0,"(0, 2)",7
1760,"((-1, 1, 0), (1, 0, 1), (1, -1, -1))",-2,"(1, 1)",7
202,"((1, -1, -1), (1, 0, 1), (-1, 0, 1))",-2,"(1, 1)",7
1757,"((-1, 1, 0), (1, 1, 0), (1, -1, -1))",2,"(0, 2)",7
204,"((1, -1, -1), (1, 0, 1), (0, -1, 1))",-2,"(1, 1)",7
1684,"((-1, 1, -1), (1, 0, 0), (-1, 1, 1))",-2,"(1, 1)",7
2065,"((0, 1, -1), (-1, 1, 1), (1, 0, -1))",0,"(2, 1)",7
2063,"((0, 1, -1), (-1, 1, 1), (0, -1, 1))",0,"(0, 0)",7
347,"((1, -1, 0), (0, 1, 1), (-1, 1, -1))",0,"(1, 0)",7
2062,"((0, 1, -1), (-1, 1, 1), (1, -1, 0))",0,"(0, 0)",7
2059,"((0, 1, -1), (-1, 1, 1), (-1, 0, 1))",-2,"(0, 0)",7
339,"((1, -1, 0), (0, 1, -1), (1, 1, -1))",-2,"(0, 2)",7
1694,"((-1, 1, 0), (1, -1, 1), (-1, 1, 0))",-2,"(0, 2)",7
2045,"((0, 1, -1), (1, 0, 1), (1, -1, -1))",2,"(0, 0)",7
330,"((1, -1, 0), (-1, 1, 0), (1, 1, -1))",0,"(0, 2)",7
353,"((1, -1, 0), (0, 1, 1), (1, -1, -1))",2,"(0, 2)",7
1696,"((-1, 1, 0), (1, -1, 1), (-1, 0, 1))",-2,"(0, 2)",7
327,"((1, -1, 0), (-1, 1, -1), (1, 1, 0))",2,"(0, 2)",7
1698,"((-1, 1, 0), (1, -1, 1), (1, -1, 0))",-2,"(2, 2)",7
1699,"((-1, 1, 0), (1, -1, 1), (0, -1, 1))",0,"(0, 2)",7
323,"((1, -1, 0), (-1, 1, 1), (0, 1, -1))",0,"(0, 2)",7
322,"((1, -1, 0), (-1, 1, 1), (1, 0, -1))",0,"(0, 2)",7
320,"((1, -1, 0), (-1, 1, 1), (1, -1, 0))",2,"(0, 2)",7
317,"((1, -1, 0), (-1, 1, 1), (-1, 1, 0))",0,"(2, 2)",7
2034,"((0, 1, -1), (1, 0, 1), (-1, 1, -1))",-2,"(1, 1)",7
2032,"((0, 1, -1), (1, 0, 1), (-1, -1, 1))",-2,"(1, 1)",7
2028,"((0, 1, -1), (1, 1, 0), (-1, -1, 1))",2,"(0, 0)",7
2042,"((0, 1, -1), (1, 1, 0), (1, -1, -1))",-2,"(1, 2)",7
2069,"((0, 1, -1), (-1, 1, -1), (1, 0, 1))",2,"(0, 0)",7
2071,"((0, 1, -1), (-1, 1, 0), (1, -1, 1))",0,"(0, 0)",7
1682,"((-1, 1, -1), (1, 0, -1), (0, 1, 1))",2,"(1, 1)",7
2108,"((0, 1, -1), (-1, -1, 1), (1, 0, 1))",0,"(2, 1)",7
2106,"((0, 1, -1), (-1, -1, 1), (1, 1, 0))",0,"(2, 2)",7
1667,"((-1, 1, -1), (1, -1, 0), (1, 0, 1))",0,"(2, 1)",7
1669,"((-1, 1, -1), (1, 0, -1), (1, 1, 0))",-2,"(2, 2)",7
1671,"((-1, 1, -1), (1, 0, -1), (1, 0, 1))",0,"(2, 1)",7
1673,"((-1, 1, -1), (1, 0, 0), (1, -1, 1))",0,"(1, 1)",7
386,"((1, -1, -1), (0, 0, 1), (-1, 1, 1))",-2,"(1, 1)",7
384,"((1, -1, -1), (0, -1, 1), (0, 1, 1))",-2,"(2, 0)",7
2094,"((0, 1, -1), (0, 1, 1), (1, -1, -1))",0,"(1, 0)",7
382,"((1, -1, -1), (-1, 0, 1), (0, 1, 1))",2,"(1, 1)",7
1675,"((-1, 1, -1), (1, 0, 0), (1, 1, -1))",-2,"(1, 1)",7
377,"((1, -1, -1), (0, 0, 1), (1, 1, -1))",0,"(1, 0)",7
375,"((1, -1, -1), (0, 0, 1), (1, -1, 1))",-2,"(1, 1)",7
373,"((1, -1, -1), (0, -1, 1), (1, 0, 1))",-2,"(2, 1)",7
4088,"((0, 0, -1), (-1, 1, 1), (1, -1, 1))",0,"(0, 0)",7
4090,"((0, 0, -1), (-1, 1, 1), (1, 1, -1))",0,"(0, 1)",7
2087,"((0, 1, -1), (0, 1, 1), (-1, -1, 1))",2,"(0, 0)",7
372,"((1, -1, -1), (0, -1, 1), (1, 1, 0))",2,"(1, 0)",7
4093,"((0, 0, -1), (-1, 1, 1), (-1, 1, 1))",-2,"(0, 0)",7
1679,"((-1, 1, -1), (1, -1, 0), (0, 1, 1))",-2,"(2, 0)",7
369,"((1, -1, -1), (-1, 0, 1), (1, 0, 1))",2,"(1, 1)",7
2080,"((0, 1, -1), (0, 1, -1), (1, -1, 1))",0,"(0, 0)",7
366,"((1, -1, -1), (-1, 0, 1), (1, 1, 0))",0,"(2, 2)",7
1702,"((-1, 1, 0), (1, -1, -1), (1, 1, 0))",-2,"(2, 2)",7
2110,"((0, 1, -1), (-1, 0, 1), (1, -1, 1))",0,"(0, 0)",7
307,"((1, -1, -1), (0, 1, 0), (1, 1, -1))",-2,"(1, 2)",7
304,"((1, -1, -1), (0, 1, -1), (1, 1, 0))",-2,"(2, 2)",7
1721,"((-1, 1, 0), (1, 1, -1), (-1, 0, 1))",0,"(2, 1)",7
1724,"((-1, 1, 0), (1, 1, -1), (1, -1, 0))",0,"(0, 2)",7
250,"((1, -1, 0), (1, 0, -1), (-1, 1, 1))",0,"(1, 1)",7
1725,"((-1, 1, 0), (1, 1, -1), (0, -1, 1))",0,"(0, 2)",7
247,"((1, -1, 0), (1, 1, -1), (0, 1, -1))",-2,"(0, 2)",7
1727,"((-1, 1, 0), (1, 1, -1), (1, 0, -1))",-2,"(0, 2)",7
244,"((1, -1, 0), (1, 1, -1), (-1, 1, 0))",0,"(2, 2)",7
1730,"((-1, 1, 0), (1, 0, -1), (1, -1, 1))",0,"(0, 2)",7
1732,"((-1, 1, 0), (1, 0, -1), (1, 1, -1))",-2,"(0, 2)",7
1735,"((-1, 1, 0), (1, 0, -1), (-1, 1, 1))",0,"(1, 1)",7
1712,"((-1, 1, 0), (1, -1, 0), (-1, 1, 1))",-2,"(0, 2)",7
235,"((1, -1, 0), (1, -1, 0), (-1, 1, 1))",-2,"(0, 2)",7
229,"((1, -1, 0), (1, -1, 1), (0, 1, -1))",0,"(2, 0)",7
227,"((1, -1, 0), (1, -1, 1), (-1, 0, 1))",-2,"(0, 2)",7
226,"((1, -1, 0), (1, -1, 1), (-1, 1, 0))",-2,"(0, 2)",7
1743,"((-1, 1, 0), (1, 1, 0), (-1, -1, 1))",0,"(1, 2)",7
1747,"((-1, 1, 0), (1, 0, 1), (-1, -1, 1))",2,"(0, 2)",7
1749,"((-1, 1, 0), (1, 0, 1), (-1, 1, -1))",-2,"(1, 1)",7
215,"((1, -1, -1), (1, 0, 0), (-1, 1, 1))",-2,"(1, 1)",7
213,"((1, -1, -1), (1, 0, -1), (0, 1, 1))",2,"(1, 1)",7
210,"((1, -1, -1), (1, -1, 0), (0, 1, 1))",-2,"(2, 0)",7
206,"((1, -1, -1), (1, 0, 1), (0, 1, -1))",2,"(1, 1)",7
233,"((1, -1, 0), (1, -1, -1), (0, 1, 1))",0,"(2, 0)",7
1987,"((0, 1, -1), (1, -1, 1), (1, -1, 0))",0,"(0, 0)",7
1988,"((0, 1, -1), (1, -1, 1), (0, -1, 1))",-2,"(2, 0)",7
1990,"((0, 1, -1), (1, -1, 1), (1, 0, -1))",-2,"(0, 0)",7
302,"((1, -1, -1), (-1, 1, 0), (1, 1, 0))",0,"(2, 2)",7
2021,"((0, 1, -1), (1, 0, -1), (-1, 1, 1))",-2,"(1, 1)",7
297,"((1, -1, -1), (0, 1, 1), (0, 1, -1))",0,"(1, 0)",7
296,"((1, -1, -1), (0, 1, 1), (1, 0, -1))",0,"(1, 0)",7
294,"((1, -1, -1), (0, 1, 1), (1, -1, 0))",2,"(1, 0)",7
2018,"((0, 1, -1), (1, 0, -1), (1, -1, 1))",0,"(0, 0)",7
291,"((1, -1, -1), (0, 1, 1), (-1, 1, 0))",2,"(1, 0)",7
1706,"((-1, 1, 0), (1, -1, 0), (1, -1, 1))",0,"(0, 2)",7
288,"((1, -1, -1), (-1, 1, 1), (0, 1, 0))",0,"(2, 2)",7
285,"((1, -1, -1), (-1, 1, 1), (1, 0, 0))",0,"(2, 2)",7
2015,"((0, 1, -1), (1, 1, -1), (0, -1, 1))",0,"(0, 0)",7
2014,"((0, 1, -1), (1, 1, -1), (1, -1, 0))",-2,"(2, 2)",7
2012,"((0, 1, -1), (1, 1, -1), (-1, 0, 1))",2,"(0, 0)",7
2003,"((0, 1, -1), (1, -1, -1), (0, 1, 1))",-2,"(2, 0)",7
1710,"((-1, 1, 0), (1, -1, -1), (0, 1, 1))",0,"(2, 0)",7
264,"((1, -1, 0), (1, 0, 1), (-1, 1, -1))",0,"(1, 1)",7
262,"((1, -1, 0), (1, 0, 1), (-1, -1, 1))",-2,"(1, 1)",7
2000,"((0, 1, -1), (1, -1, 0), (1, 1, -1))",-2,"(0, 0)",7
259,"((1, -1, 0), (1, 1, 0), (-1, 1, -1))",0,"(1, 2)",7
1998,"((0, 1, -1), (1, -1, 0), (1, -1, 1))",0,"(0, 0)",7
1996,"((0, 1, -1), (1, -1, -1), (1, 0, 1))",2,"(0, 0)",7
1994,"((0, 1, -1), (1, -1, -1), (1, 1, 0))",-2,"(2, 2)",7
3887,"((-1, 0, -1), (-1, 1, 1), (1, 0, 1))",-2,"(0, 1)",7
1704,"((-1, 1, 0), (1, -1, -1), (1, 0, 1))",0,"(2, 1)",7
3885,"((-1, 0, -1), (-1, 1, 1), (1, 1, 0))",-2,"(0, 1)",7
1557,"((-1, 1, 1), (1, 1, -1), (0, 0, -1))",2,"(2, 0)",7
1478,"((-1, 1, 1), (-1, -1, 0), (1, 0, 1))",-2,"(1, 2)",7
1180,"((1, 0, 1), (1, -1, 1), (-1, 0, -1))",-2,"(2, 1)",7
2626,"((-1, -1, 1), (1, 1, -1), (0, 1, 0))",0,"(2, 0)",7
777,"((1, 0, -1), (-1, 0, 1), (1, -1, 1))",0,"(1, 1)",7
999,"((1, 0, 1), (-1, 1, 1), (0, -1, -1))",-2,"(2, 0)",7
1002,"((1, 0, 1), (-1, 0, 1), (1, -1, -1))",2,"(0, 1)",7
775,"((1, 0, -1), (-1, -1, 1), (1, 0, 1))",0,"(2, 1)",7
1178,"((1, 0, 1), (1, -1, 0), (-1, -1, 1))",-2,"(0, 1)",7
1177,"((1, 0, 1), (1, -1, 1), (-1, -1, 0))",-2,"(0, 1)",7
773,"((1, 0, -1), (-1, -1, 1), (1, 1, 0))",0,"(2, 2)",7
3155,"((0, 0, 1), (-1, -1, 1), (1, 1, -1))",-2,"(0, 0)",7
1169,"((1, 0, 1), (0, -1, -1), (-1, 1, 1))",-2,"(1, 0)",7
1285,"((1, 1, 0), (1, 1, -1), (0, -1, -1))",-2,"(0, 2)",7
1288,"((1, 1, 0), (0, 1, -1), (1, -1, -1))",-2,"(0, 2)",7
1301,"((1, 0, 1), (1, 1, -1), (-1, -1, 0))",-2,"(2, 2)",7
1302,"((1, 0, 1), (1, 0, -1), (-1, -1, 1))",2,"(0, 1)",7
1304,"((1, 0, 1), (1, 1, -1), (-1, 0, -1))",-2,"(2, 1)",7
1305,"((1, 0, 1), (1, 0, -1), (-1, 1, -1))",0,"(0, 1)",7
1166,"((1, 0, 1), (0, -1, -1), (1, 1, -1))",-2,"(1, 0)",7
1016,"((1, 0, 0), (-1, 1, -1), (1, 1, -1))",-2,"(0, 2)",7
1309,"((1, 0, 1), (0, 1, -1), (-1, 1, -1))",0,"(0, 1)",7
1317,"((1, 0, 1), (1, 1, -1), (0, -1, -1))",-2,"(2, 0)",7
761,"((1, 0, -1), (0, 1, 1), (1, -1, -1))",0,"(1, 0)",7
1333,"((1, 0, 0), (1, 1, -1), (-1, 1, -1))",-2,"(0, 2)",7
779,"((1, 0, -1), (-1, 0, 1), (1, 1, -1))",0,"(0, 1)",7
1181,"((1, 0, 1), (1, -1, 0), (-1, 1, -1))",0,"(0, 1)",7
2629,"((-1, -1, 1), (1, 1, -1), (0, 0, 1))",0,"(2, 0)",7
991,"((1, 0, 1), (-1, 0, 1), (-1, 1, -1))",0,"(0, 1)",7
2649,"((-1, -1, 1), (1, 0, 1), (1, -1, 0))",-2,"(1, 1)",7
976,"((1, 0, 1), (-1, 0, -1), (-1, 1, 1))",-2,"(1, 1)",7
3449,"((-1, 0, -1), (1, -1, 1), (1, 1, 0))",-2,"(0, 1)",7
1193,"((1, 0, 1), (1, -1, 1), (0, -1, -1))",-2,"(0, 1)",7
3451,"((-1, 0, -1), (1, -1, 1), (1, 0, 1))",-2,"(0, 1)",7
2646,"((-1, -1, 1), (1, 0, 1), (-1, 1, 0))",2,"(1, 1)",7
3453,"((-1, 0, -1), (1, 0, 1), (1, -1, 1))",-2,"(0, 1)",7
1185,"((1, 0, 1), (0, -1, 1), (-1, 1, -1))",0,"(0, 1)",7
3455,"((-1, 0, -1), (1, 0, 1), (1, 1, -1))",-2,"(0, 1)",7
2643,"((-1, -1, 1), (1, -1, 1), (0, 1, 0))",-2,"(2, 2)",7
984,"((1, 0, 1), (-1, 1, 1), (-1, -1, 0))",-2,"(2, 2)",7
755,"((1, 0, -1), (0, 1, 1), (-1, 1, -1))",2,"(0, 1)",7
3458,"((-1, 0, -1), (1, -1, 1), (0, 1, 1))",-2,"(0, 1)",7
3460,"((-1, 0, -1), (1, 0, 1), (-1, 1, 1))",-2,"(0, 1)",7
2641,"((-1, -1, 1), (1, -1, 1), (1, 0, 0))",-2,"(2, 1)",7
2638,"((-1, -1, 1), (1, 1, 0), (0, 1, -1))",2,"(1, 2)",7
2636,"((-1, -1, 1), (1, 1, 0), (0, -1, 1))",2,"(1, 2)",7
784,"((1, 0, -1), (-1, 0, 1), (-1, 1, 1))",-2,"(1, 1)",7
2634,"((-1, -1, 1), (1, 1, 0), (-1, 0, 1))",0,"(1, 2)",7
3469,"((-1, 0, 0), (1, -1, 1), (1, -1, 1))",-2,"(0, 1)",7
782,"((1, 0, -1), (-1, -1, 1), (0, 1, 1))",-2,"(2, 0)",7
3472,"((-1, 0, 0), (1, -1, 1), (-1, 1, 1))",-2,"(0, 2)",7
2632,"((-1, -1, 1), (1, 1, 0), (-1, 1, 0))",0,"(1, 2)",7
987,"((1, 0, 1), (-1, 1, 0), (-1, 1, -1))",0,"(0, 1)",7
986,"((1, 0, 1), (-1, 1, 1), (-1, 0, -1))",-2,"(2, 1)",7
2523,"((0, 1, 0), (1, 1, -1), (1, -1, -1))",-2,"(0, 2)",7
2514,"((0, 1, 0), (1, 1, -1), (-1, -1, 1))",0,"(0, 0)",7
1164,"((1, 0, 1), (0, -1, -1), (1, -1, 1))",-2,"(0, 1)",7
2483,"((0, 1, 1), (1, 0, -1), (-1, -1, 1))",0,"(0, 0)",7
2482,"((0, 1, 1), (1, 1, -1), (-1, -1, 0))",-2,"(2, 2)",7
1030,"((1, 0, 0), (-1, 1, 1), (1, -1, -1))",0,"(0, 2)",7
1466,"((-1, 1, 1), (-1, -1, 1), (1, 0, 0))",-2,"(2, 2)",7
1467,"((-1, 1, 1), (-1, -1, 1), (0, 1, 0))",-2,"(2, 0)",7
3576,"((0, -1, 0), (1, 1, -1), (1, -1, 1))",2,"(0, 0)",7
1470,"((-1, 1, 1), (-1, 0, 1), (1, -1, 0))",2,"(1, 1)",7
3578,"((0, -1, 0), (1, 1, -1), (1, 1, -1))",-2,"(0, 2)",7
