,Board State,Score,Best Move,Depth
3791,"((0, 0, 0), (1, -1, 0), (1, 1, -1))",-2,"(0, 0)",5
3792,"((0, 0, 0), (1, -1, 0), (1, 0, -1))",2,"(0, 0)",4
3793,"((0, 0, 0), (1, -1, 0), (1, 0, 0))",0,"(0, 0)",3
3794,"((0, 0, 0), (1, -1, -1), (-1, 1, 1))",0,"(0, 2)",6
3795,"((0, 0, 0), (1, -1, -1), (0, 1, 1))",0,"(2, 0)",5
3796,"((0, 0, 0), (1, -1, -1), (0, 1, 0))",2,"(2, 0)",4
3797,"((0, 0, 0), (1, -1, 0), (-1, 1, 1))",-2,"(0, 2)",5
3798,"((0, 0, 0), (1, -1, 0), (-1, 1, 0))",0,"(0, 2)",4
3799,"((0, 0, 0), (1, -1, 0), (0, 1, -1))",0,"(0, 0)",4
3800,"((0, 0, 0), (1, -1, 0), (0, 1, 0))",0,"(0, 0)",3
3801,"((0, 0, 0), (1, -1, -1), (0, 0, 1))",2,"(2, 0)",4
3802,"((0, 0, 0), (1, -1, 0), (-1, 0, 1))",0,"(0, 2)",4
3803,"((0, 0, 0), (1, -1, 0), (0, -1, 1))",0,"(0, 1)",4
3804,"((0, 0, 0), (1, -1, 0), (0, 0, 1))",0,"(0, 0)",3
3805,"((0, 0, 0), (1, -1, 0), (0, 0, 0))",0,"(0, 0)",2
3806,"((0, 0, 0), (1, 1, -1), (-1, 1, -1))",2,"(0, 1)",6
3807,"((0, 0, 0), (1, 1, -1), (-1, 1, 0))",0,"(0, 1)",5
3808,"((0, 0, 0), (1, 1, -1), (-1, -1, 1))",2,"(0, 0)",6
3809,"((0, 0, 0), (1, 1, -1), (-1, 0, 1))",0,"(0, 0)",5
3810,"((0, 0, 0), (1, 1, -1), (-1, 0, 0))",0,"(0, 1)",4
3811,"((0, 0, 0), (1, 1, -1), (1, -1, -1))",2,"(0, 0)",6
3812,"((0, 0, 0), (1, 1, -1), (1, -1, 0))",2,"(0, 0)",5
3813,"((0, 0, 0), (1, 1, -1), (0, -1, 1))",0,"(0, 0)",5
3814,"((0, 0, 0), (1, 1, -1), (0, -1, 0))",2,"(0, 0)",4
3815,"((0, 0, 0), (1, 1, -1), (1, 0, -1))",-2,"(0, 2)",5
3816,"((0, 0, 0), (1, 1, -1), (0, 1, -1))",-2,"(0, 2)",5
3817,"((0, 0, 0), (1, 1, -1), (0, 0, -1))",0,"(0, 2)",4
3818,"((0, 0, 0), (1, 1, -1), (0, 0, 0))",0,"(0, 0)",3
3819,"((0, 0, 0), (1, 0, -1), (1, -1, 1))",0,"(0, 0)",5
3820,"((0, 0, 0), (1, 0, -1), (1, -1, 0))",2,"(0, 0)",4
3821,"((0, 0, 0), (1, 0, -1), (1, 1, -1))",-2,"(0, 0)",5
3822,"((0, 0, 0), (1, 0, -1), (1, 0, -1))",2,"(0, 0)",4
3823,"((0, 0, 0), (1, 0, -1), (1, 0, 0))",0,"(0, 0)",3
3824,"((0, 0, 0), (1, 0, -1), (-1, 1, 1))",0,"(0, 0)",5
3825,"((0, 0, 0), (1, 0, -1), (-1, 1, 0))",0,"(0, 1)",4
3826,"((0, 0, 0), (1, 0, -1), (0, 1, -1))",2,"(0, 2)",4
3827,"((0, 0, 0), (1, 0, -1), (0, 1, 0))",0,"(0, 0)",3
3828,"((0, 0, 0), (1, 0, -1), (-1, 0, 1))",0,"(0, 0)",4
3829,"((0, 0, 0), (1, 0, -1), (0, -1, 1))",2,"(0, 0)",4
3830,"((0, 0, 0), (1, 0, -1), (0, 0, 1))",0,"(0, 0)",3
3831,"((0, 0, 0), (1, 0, -1), (0, 0, 0))",0,"(0, 0)",2
3832,"((0, 0, 0), (1, 1, 0), (-1, -1, 1))",2,"(0, 0)",5
3833,"((0, 0, 0), (1, 1, 0), (-1, -1, 0))",2,"(1, 2)",4
3834,"((0, 0, 0), (1, 1, 0), (-1, 1, -1))",2,"(0, 0)",5
3835,"((0, 0, 0), (1, 1, 0), (-1, 0, -1))",2,"(1, 2)",4
3836,"((0, 0, 0), (1, 1, 0), (-1, 0, 0))",0,"(1, 2)",3
3837,"((0, 0, 0), (1, 0, 1), (-1, -1, 1))",2,"(0, 0)",5
3838,"((0, 0, 0), (1, 0, 1), (-1, -1, 0))",2,"(1, 1)",4
3839,"((0, 0, 0), (1, 0, 1), (-1, 1, -1))",-2,"(1, 1)",5
3840,"((0, 0, 0), (1, 0, 1), (-1, 0, -1))",2,"(1, 1)",4
3841,"((0, 0, 0), (1, 0, 1), (-1, 0, 0))",-2,"(1, 1)",3
3842,"((0, 0, 0), (1, 0, 0), (-1, 1, -1))",2,"(1, 1)",4
3843,"((0, 0, 0), (1, 0, 0), (-1, 1, 0))",0,"(0, 1)",3
3844,"((0, 0, 0), (1, 0, 0), (-1, -1, 1))",2,"(0, 1)",4
3845,"((0, 0, 0), (1, 0, 0), (-1, 0, 1))",0,"(1, 1)",3
3846,"((0, 0, 0), (1, 0, 0), (-1, 0, 0))",0,"(0, 2)",2
3847,"((0, 0, 0), (1, 1, 0), (1, -1, -1))",2,"(0, 0)",5
3848,"((0, 0, 0), (1, 1, 0), (0, -1, -1))",2,"(1, 2)",4
3849,"((0, 0, 0), (1, 1, 0), (0, -1, 0))",2,"(0, 0)",3
3850,"((0, 0, 0), (1, 0, 1), (1, -1, -1))",2,"(0, 0)",5
3851,"((0, 0, 0), (1, 0, 1), (0, -1, -1))",2,"(1, 1)",4
3852,"((0, 0, 0), (1, 0, 1), (0, -1, 0))",-2,"(1, 1)",3
3853,"((0, 0, 0), (1, 0, 0), (1, -1, -1))",2,"(0, 0)",4
3854,"((0, 0, 0), (1, 0, 0), (1, -1, 0))",2,"(0, 0)",3
3855,"((0, 0, 0), (1, 0, 0), (0, -1, 1))",0,"(1, 1)",3
3856,"((0, 0, 0), (1, 0, 0), (0, -1, 0))",2,"(1, 1)",2
3857,"((0, 0, 0), (1, 1, 0), (0, 0, -1))",0,"(1, 2)",3
3858,"((0, 0, 0), (1, 0, 1), (0, 0, -1))",-2,"(1, 1)",3
3859,"((0, 0, 0), (1, 0, 0), (1, 0, -1))",2,"(0, 0)",3
3860,"((0, 0, 0), (1, 0, 0), (0, 1, -1))",-2,"(0, 2)",3
3861,"((0, 0, 0), (1, 0, 0), (0, 0, -1))",2,"(2, 0)",2
3862,"((0, 0, 0), (1, 0, 0), (0, 0, 0))",0,"(0, 0)",1
3863,"((-1, -1, 0), (-1, 1, 1), (1, 1, -1))",2,"(0, 2)",8
3864,"((-1, -1, 0), (-1, 1, 1), (1, 1, 0))",-2,"(0, 2)",7
3865,"((-1, -1, 0), (-1, 1, 1), (1, -1, 1))",2,"(0, 2)",8
3866,"((-1, -1, 0), (-1, 1, 1), (1, 0, 1))",-2,"(0, 2)",7
3867,"((-1, -1, 0), (-1, 1, 1), (1, 0, 0))",2,"(0, 2)",6
3868,"((-1, -1, 0), (0, 1, 1), (1, -1, 1))",-2,"(0, 2)",7
3869,"((-1, -1, 0), (0, 1, 1), (1, -1, 0))",2,"(0, 2)",6
3870,"((-1, -1, 0), (0, 1, 1), (1, 1, -1))",-2,"(0, 2)",7
3871,"((-1, -1, 0), (0, 1, 1), (1, 0, -1))",2,"(0, 2)",6
3872,"((-1, -1, 0), (0, 1, 1), (1, 0, 0))",-2,"(0, 2)",5
3873,"((-1, -1, 0), (-1, 1, 1), (0, 1, 1))",-2,"(0, 2)",7
3874,"((-1, -1, 0), (-1, 1, 1), (0, 1, 0))",-2,"(0, 2)",6
3875,"((-1, -1, 0), (0, 1, 1), (-1, 1, 1))",-2,"(0, 2)",7
3876,"((-1, -1, 0), (0, 1, 1), (-1, 1, 0))",2,"(1, 0)",6
3877,"((-1, -1, 0), (0, 1, 1), (0, 1, -1))",2,"(0, 2)",6
3878,"((-1, -1, 0), (0, 1, 1), (0, 1, 0))",-2,"(0, 2)",5
3879,"((-1, -1, 0), (-1, 1, 1), (0, 0, 1))",2,"(0, 2)",6
3880,"((-1, -1, 0), (0, 1, 1), (-1, 0, 1))",2,"(0, 2)",6
3881,"((-1, -1, 0), (0, 1, 1), (0, -1, 1))",2,"(0, 2)",6
3882,"((-1, -1, 0), (0, 1, 1), (0, 0, 1))",-2,"(0, 2)",5
3883,"((-1, -1, 0), (0, 1, 1), (0, 0, 0))",2,"(0, 2)",4
3884,"((-1, 0, -1), (-1, 1, 1), (1, 1, -1))",2,"(0, 1)",8
3885,"((-1, 0, -1), (-1, 1, 1), (1, 1, 0))",-2,"(0, 1)",7
3886,"((-1, 0, -1), (-1, 1, 1), (1, -1, 1))",0,"(0, 1)",8
3887,"((-1, 0, -1), (-1, 1, 1), (1, 0, 1))",-2,"(0, 1)",7
3888,"((-1, 0, -1), (-1, 1, 1), (1, 0, 0))",0,"(0, 1)",6
3889,"((-1, 0, -1), (0, 1, 1), (1, -1, 1))",-2,"(0, 1)",7
3890,"((-1, 0, -1), (0, 1, 1), (1, -1, 0))",2,"(1, 0)",6
3891,"((-1, 0, -1), (0, 1, 1), (1, 1, -1))",-2,"(0, 1)",7
3892,"((-1, 0, -1), (0, 1, 1), (1, 0, -1))",2,"(0, 1)",6
3893,"((-1, 0, -1), (0, 1, 1), (1, 0, 0))",-2,"(0, 1)",5
3894,"((-1, 0, -1), (-1, 1, 1), (0, 1, 1))",-2,"(0, 1)",7
3895,"((-1, 0, -1), (-1, 1, 1), (0, 1, 0))",2,"(0, 1)",6
3896,"((-1, 0, -1), (0, 1, 1), (-1, 1, 1))",-2,"(0, 1)",7
3897,"((-1, 0, -1), (0, 1, 1), (-1, 1, 0))",2,"(0, 1)",6
3898,"((-1, 0, -1), (0, 1, 1), (0, 1, -1))",2,"(0, 1)",6
3899,"((-1, 0, -1), (0, 1, 1), (0, 1, 0))",-2,"(0, 1)",5
3900,"((-1, 0, -1), (-1, 1, 1), (0, 0, 1))",-2,"(0, 1)",6
3901,"((-1, 0, -1), (0, 1, 1), (-1, 0, 1))",2,"(1, 0)",6
3902,"((-1, 0, -1), (0, 1, 1), (0, -1, 1))",2,"(1, 0)",6
3903,"((-1, 0, -1), (0, 1, 1), (0, 0, 1))",-2,"(0, 1)",5
3904,"((-1, 0, -1), (0, 1, 1), (0, 0, 0))",2,"(0, 1)",4
3905,"((-1, 0, 0), (-1, 1, 1), (1, -1, 1))",0,"(0, 2)",7
3906,"((-1, 0, 0), (-1, 1, 1), (1, -1, 0))",2,"(0, 2)",6
3907,"((-1, 0, 0), (-1, 1, 1), (1, 1, -1))",2,"(0, 1)",7
3908,"((-1, 0, 0), (-1, 1, 1), (1, 0, -1))",2,"(0, 1)",6
3909,"((-1, 0, 0), (-1, 1, 1), (1, 0, 0))",0,"(0, 2)",5
3910,"((-1, 0, 0), (-1, 1, 1), (0, 1, -1))",2,"(0, 1)",6
3911,"((-1, 0, 0), (-1, 1, 1), (0, 1, 0))",-2,"(0, 1)",5
3912,"((-1, 0, 0), (-1, 1, 1), (0, -1, 1))",2,"(0, 2)",6
3913,"((-1, 0, 0), (-1, 1, 1), (0, 0, 1))",-2,"(0, 2)",5
3914,"((-1, 0, 0), (-1, 1, 1), (0, 0, 0))",0,"(2, 0)",4
3915,"((-1, 0, 0), (0, 1, 1), (-1, 1, -1))",2,"(0, 1)",6
3916,"((-1, 0, 0), (0, 1, 1), (-1, 1, 0))",-2,"(1, 0)",5
3917,"((-1, 0, 0), (0, 1, 1), (-1, -1, 1))",2,"(0, 2)",6
3918,"((-1, 0, 0), (0, 1, 1), (-1, 0, 1))",-2,"(1, 0)",5
3919,"((-1, 0, 0), (0, 1, 1), (-1, 0, 0))",2,"(1, 0)",4
3920,"((-1, 0, 0), (0, 1, 1), (1, -1, -1))",2,"(0, 1)",6
3921,"((-1, 0, 0), (0, 1, 1), (1, -1, 0))",2,"(0, 1)",5
3922,"((-1, 0, 0), (0, 1, 1), (0, -1, 1))",2,"(0, 1)",5
3923,"((-1, 0, 0), (0, 1, 1), (0, -1, 0))",2,"(0, 2)",4
3924,"((-1, 0, 0), (0, 1, 1), (1, 0, -1))",2,"(0, 1)",5
3925,"((-1, 0, 0), (0, 1, 1), (0, 1, -1))",2,"(0, 1)",5
3926,"((-1, 0, 0), (0, 1, 1), (0, 0, -1))",2,"(0, 1)",4
3927,"((-1, 0, 0), (0, 1, 1), (0, 0, 0))",0,"(1, 0)",3
3928,"((-1, -1, 0), (-1, 1, 0), (1, 1, 0))",2,"(0, 2)",6
3929,"((-1, -1, 0), (0, 1, -1), (1, 1, 0))",2,"(0, 2)",6
3930,"((-1, -1, 0), (0, 1, 0), (1, 1, -1))",2,"(0, 2)",6
3931,"((-1, -1, 0), (0, 1, 0), (1, 1, 0))",-2,"(0, 2)",5
3932,"((-1, -1, 0), (-1, 1, 0), (1, 0, 1))",2,"(0, 2)",6
3933,"((-1, -1, 0), (0, 1, -1), (1, 0, 1))",2,"(0, 2)",6
3934,"((-1, -1, 0), (0, 1, 0), (1, -1, 1))",2,"(0, 2)",6
3935,"((-1, -1, 0), (0, 1, 0), (1, 0, 1))",-2,"(0, 2)",5
3936,"((-1, -1, 0), (0, 1, 0), (1, 0, 0))",2,"(0, 2)",4
3937,"((-1, 0, -1), (-1, 1, 0), (1, 1, 0))",2,"(0, 1)",6
3938,"((-1, 0, -1), (0, 1, -1), (1, 1, 0))",2,"(0, 1)",6
3939,"((-1, 0, -1), (0, 1, 0), (1, 1, -1))",2,"(0, 1)",6
3940,"((-1, 0, -1), (0, 1, 0), (1, 1, 0))",-2,"(0, 1)",5
3941,"((-1, 0, -1), (-1, 1, 0), (1, 0, 1))",2,"(2, 1)",6
3942,"((-1, 0, -1), (0, 1, -1), (1, 0, 1))",2,"(2, 1)",6
3943,"((-1, 0, -1), (0, 1, 0), (1, -1, 1))",0,"(0, 1)",6
3944,"((-1, 0, -1), (0, 1, 0), (1, 0, 1))",-2,"(0, 1)",5
3945,"((-1, 0, -1), (0, 1, 0), (1, 0, 0))",0,"(0, 1)",4
3946,"((-1, 0, 0), (-1, 1, -1), (1, 1, 0))",2,"(0, 1)",6
3947,"((-1, 0, 0), (-1, 1, 0), (1, 1, -1))",2,"(0, 1)",6
3948,"((-1, 0, 0), (-1, 1, 0), (1, 1, 0))",2,"(0, 1)",5
3949,"((-1, 0, 0), (-1, 1, -1), (1, 0, 1))",2,"(0, 1)",6
3950,"((-1, 0, 0), (-1, 1, 0), (1, -1, 1))",2,"(0, 2)",6
3951,"((-1, 0, 0), (-1, 1, 0), (1, 0, 1))",2,"(0, 1)",5
3952,"((-1, 0, 0), (-1, 1, 0), (1, 0, 0))",2,"(0, 1)",4
3953,"((-1, 0, 0), (0, 1, -1), (1, 1, -1))",2,"(0, 1)",6
3954,"((-1, 0, 0), (0, 1, -1), (1, 1, 0))",2,"(0, 1)",5
3955,"((-1, 0, 0), (0, 1, -1), (1, -1, 1))",2,"(0, 2)",6
3956,"((-1, 0, 0), (0, 1, -1), (1, 0, 1))",2,"(0, 1)",5
3957,"((-1, 0, 0), (0, 1, -1), (1, 0, 0))",2,"(0, 1)",4
3958,"((-1, 0, 0), (0, 1, 0), (1, -1, 1))",0,"(0, 2)",5
3959,"((-1, 0, 0), (0, 1, 0), (1, -1, 0))",2,"(0, 2)",4
3960,"((-1, 0, 0), (0, 1, 0), (1, 1, -1))",2,"(0, 1)",5
3961,"((-1, 0, 0), (0, 1, 0), (1, 0, -1))",2,"(0, 1)",4
3962,"((-1, 0, 0), (0, 1, 0), (1, 0, 0))",0,"(0, 2)",3
3963,"((-1, -1, 0), (-1, 1, 0), (0, 1, 1))",2,"(2, 0)",6
3964,"((-1, -1, 0), (0, 1, -1), (0, 1, 1))",2,"(2, 0)",6
3965,"((-1, -1, 0), (0, 1, 0), (-1, 1, 1))",-2,"(0, 2)",6
3966,"((-1, -1, 0), (0, 1, 0), (0, 1, 1))",-2,"(0, 2)",5
3967,"((-1, -1, 0), (0, 1, 0), (0, 1, 0))",0,"(0, 2)",4
3968,"((-1, 0, -1), (-1, 1, 0), (0, 1, 1))",2,"(0, 1)",6
3969,"((-1, 0, -1), (0, 1, -1), (0, 1, 1))",2,"(0, 1)",6
3970,"((-1, 0, -1), (0, 1, 0), (-1, 1, 1))",2,"(0, 1)",6
3971,"((-1, 0, -1), (0, 1, 0), (0, 1, 1))",-2,"(0, 1)",5
3972,"((-1, 0, -1), (0, 1, 0), (0, 1, 0))",2,"(0, 1)",4
3973,"((-1, 0, 0), (-1, 1, -1), (0, 1, 1))",2,"(0, 1)",6
3974,"((-1, 0, 0), (-1, 1, 0), (0, 1, 1))",-2,"(2, 0)",5
3975,"((-1, 0, 0), (-1, 1, 0), (0, 1, 0))",2,"(0, 1)",4
3976,"((-1, 0, 0), (0, 1, -1), (-1, 1, 1))",2,"(0, 1)",6
3977,"((-1, 0, 0), (0, 1, -1), (0, 1, 1))",2,"(0, 1)",5
3978,"((-1, 0, 0), (0, 1, -1), (0, 1, 0))",2,"(0, 1)",4
3979,"((-1, 0, 0), (0, 1, 0), (-1, 1, 1))",-2,"(0, 1)",5
3980,"((-1, 0, 0), (0, 1, 0), (-1, 1, 0))",2,"(0, 1)",4
3981,"((-1, 0, 0), (0, 1, 0), (0, 1, -1))",2,"(0, 1)",4
3982,"((-1, 0, 0), (0, 1, 0), (0, 1, 0))",0,"(0, 1)",3
3983,"((-1, -1, 0), (0, 1, 0), (0, 0, 1))",2,"(0, 2)",4
3984,"((-1, 0, -1), (0, 1, 0), (0, 0, 1))",0,"(0, 1)",4
3985,"((-1, 0, 0), (-1, 1, 0), (0, 0, 1))",2,"(2, 0)",4
3986,"((-1, 0, 0), (0, 1, -1), (0, 0, 1))",2,"(2, 0)",4
3987,"((-1, 0, 0), (0, 1, 0), (-1, 0, 1))",0,"(1, 0)",4
3988,"((-1, 0, 0), (0, 1, 0), (0, -1, 1))",2,"(0, 2)",4
3989,"((-1, 0, 0), (0, 1, 0), (0, 0, 1))",0,"(0, 2)",3
3990,"((-1, 0, 0), (0, 1, 0), (0, 0, 0))",0,"(0, 1)",2
3991,"((0, -1, -1), (-1, 1, 1), (1, 1, -1))",0,"(0, 0)",8
3992,"((0, -1, -1), (-1, 1, 1), (1, 1, 0))",-2,"(0, 0)",7
3993,"((0, -1, -1), (-1, 1, 1), (1, -1, 1))",2,"(0, 0)",8
3994,"((0, -1, -1), (-1, 1, 1), (1, 0, 1))",-2,"(0, 0)",7
3995,"((0, -1, -1), (-1, 1, 1), (1, 0, 0))",0,"(0, 0)",6
3996,"((0, -1, -1), (0, 1, 1), (1, -1, 1))",-2,"(0, 0)",7
3997,"((0, -1, -1), (0, 1, 1), (1, -1, 0))",2,"(0, 0)",6
3998,"((0, -1, -1), (0, 1, 1), (1, 1, -1))",-2,"(0, 0)",7
3999,"((0, -1, -1), (0, 1, 1), (1, 0, -1))",2,"(1, 0)",6
4000,"((0, -1, -1), (0, 1, 1), (1, 0, 0))",-2,"(0, 0)",5
4001,"((0, -1, -1), (-1, 1, 1), (-1, 1, 1))",2,"(0, 0)",8
4002,"((0, -1, -1), (-1, 1, 1), (0, 1, 1))",-2,"(0, 0)",7
4003,"((0, -1, -1), (-1, 1, 1), (0, 1, 0))",0,"(0, 0)",6
4004,"((0, -1, -1), (0, 1, 1), (-1, 1, 1))",-2,"(0, 0)",7
4005,"((0, -1, -1), (0, 1, 1), (-1, 1, 0))",2,"(0, 0)",6
4006,"((0, -1, -1), (0, 1, 1), (0, 1, -1))",2,"(1, 0)",6
4007,"((0, -1, -1), (0, 1, 1), (0, 1, 0))",-2,"(0, 0)",5
4008,"((0, -1, -1), (-1, 1, 1), (0, 0, 1))",2,"(0, 0)",6
4009,"((0, -1, -1), (0, 1, 1), (-1, 0, 1))",2,"(0, 0)",6
4010,"((0, -1, -1), (0, 1, 1), (0, -1, 1))",2,"(0, 0)",6
4011,"((0, -1, -1), (0, 1, 1), (0, 0, 1))",-2,"(0, 0)",5
4012,"((0, -1, -1), (0, 1, 1), (0, 0, 0))",2,"(0, 0)",4
4013,"((0, -1, 0), (-1, 1, 1), (1, -1, 1))",2,"(0, 0)",7
4014,"((0, -1, 0), (-1, 1, 1), (1, -1, 0))",2,"(0, 0)",6
4015,"((0, -1, 0), (-1, 1, 1), (1, 1, -1))",0,"(0, 2)",7
4016,"((0, -1, 0), (-1, 1, 1), (1, 0, -1))",2,"(0, 2)",6
4017,"((0, -1, 0), (-1, 1, 1), (1, 0, 0))",0,"(0, 2)",5
4018,"((0, -1, 0), (-1, 1, 1), (-1, 1, 1))",-2,"(0, 0)",7
4019,"((0, -1, 0), (-1, 1, 1), (-1, 1, 0))",0,"(0, 0)",6
4020,"((0, -1, 0), (-1, 1, 1), (0, 1, -1))",0,"(0, 0)",6
4021,"((0, -1, 0), (-1, 1, 1), (0, 1, 0))",-2,"(0, 0)",5
4022,"((0, -1, 0), (-1, 1, 1), (-1, 0, 1))",2,"(0, 0)",6
4023,"((0, -1, 0), (-1, 1, 1), (0, -1, 1))",2,"(0, 0)",6
4024,"((0, -1, 0), (-1, 1, 1), (0, 0, 1))",2,"(0, 0)",5
4025,"((0, -1, 0), (-1, 1, 1), (0, 0, 0))",2,"(0, 2)",4
4026,"((0, -1, 0), (0, 1, 1), (-1, 1, -1))",2,"(1, 0)",6
4027,"((0, -1, 0), (0, 1, 1), (-1, 1, 0))",0,"(1, 0)",5
4028,"((0, -1, 0), (0, 1, 1), (-1, -1, 1))",2,"(0, 0)",6
4029,"((0, -1, 0), (0, 1, 1), (-1, 0, 1))",2,"(0, 0)",5
4030,"((0, -1, 0), (0, 1, 1), (-1, 0, 0))",2,"(0, 0)",4
4031,"((0, -1, 0), (0, 1, 1), (1, -1, -1))",2,"(0, 0)",6
4032,"((0, -1, 0), (0, 1, 1), (1, -1, 0))",2,"(0, 0)",5
4033,"((0, -1, 0), (0, 1, 1), (0, -1, 1))",2,"(0, 0)",5
4034,"((0, -1, 0), (0, 1, 1), (0, -1, 0))",2,"(0, 0)",4
4035,"((0, -1, 0), (0, 1, 1), (1, 0, -1))",2,"(0, 0)",5
4036,"((0, -1, 0), (0, 1, 1), (0, 1, -1))",0,"(1, 0)",5
4037,"((0, -1, 0), (0, 1, 1), (0, 0, -1))",2,"(0, 2)",4
4038,"((0, -1, 0), (0, 1, 1), (0, 0, 0))",2,"(0, 0)",3
4039,"((0, -1, -1), (-1, 1, 0), (1, 1, 0))",2,"(2, 2)",6
4040,"((0, -1, -1), (0, 1, -1), (1, 1, 0))",2,"(2, 2)",6
4041,"((0, -1, -1), (0, 1, 0), (1, 1, -1))",-2,"(0, 0)",6
4042,"((0, -1, -1), (0, 1, 0), (1, 1, 0))",-2,"(0, 0)",5
4043,"((0, -1, -1), (-1, 1, 0), (1, 0, 1))",2,"(0, 0)",6
4044,"((0, -1, -1), (0, 1, -1), (1, 0, 1))",2,"(0, 0)",6
4045,"((0, -1, -1), (0, 1, 0), (1, -1, 1))",2,"(0, 0)",6
4046,"((0, -1, -1), (0, 1, 0), (1, 0, 1))",-2,"(0, 0)",5
4047,"((0, -1, -1), (0, 1, 0), (1, 0, 0))",2,"(0, 0)",4
4048,"((0, -1, 0), (-1, 1, -1), (1, 1, 0))",2,"(0, 0)",6
4049,"((0, -1, 0), (-1, 1, 0), (1, 1, -1))",2,"(0, 2)",6
4050,"((0, -1, 0), (-1, 1, 0), (1, 1, 0))",2,"(0, 0)",5
4051,"((0, -1, 0), (-1, 1, -1), (1, 0, 1))",2,"(0, 0)",6
4052,"((0, -1, 0), (-1, 1, 0), (1, -1, 1))",2,"(0, 0)",6
4053,"((0, -1, 0), (-1, 1, 0), (1, 0, 1))",2,"(0, 0)",5
4054,"((0, -1, 0), (-1, 1, 0), (1, 0, 0))",2,"(0, 0)",4
4055,"((0, -1, 0), (0, 1, -1), (1, 1, -1))",2,"(0, 2)",6
4056,"((0, -1, 0), (0, 1, -1), (1, 1, 0))",2,"(0, 0)",5
4057,"((0, -1, 0), (0, 1, -1), (1, -1, 1))",2,"(0, 0)",6
4058,"((0, -1, 0), (0, 1, -1), (1, 0, 1))",2,"(0, 0)",5
4059,"((0, -1, 0), (0, 1, -1), (1, 0, 0))",2,"(0, 0)",4
4060,"((0, -1, 0), (0, 1, 0), (1, -1, 1))",2,"(0, 0)",5
4061,"((0, -1, 0), (0, 1, 0), (1, -1, 0))",2,"(0, 0)",4
4062,"((0, -1, 0), (0, 1, 0), (1, 1, -1))",-2,"(0, 2)",5
4063,"((0, -1, 0), (0, 1, 0), (1, 0, -1))",2,"(0, 0)",4
4064,"((0, -1, 0), (0, 1, 0), (1, 0, 0))",2,"(0, 0)",3
4065,"((0, -1, -1), (-1, 1, 0), (0, 1, 1))",2,"(0, 0)",6
4066,"((0, -1, -1), (0, 1, -1), (0, 1, 1))",2,"(0, 0)",6
4067,"((0, -1, -1), (0, 1, 0), (-1, 1, 1))",2,"(0, 0)",6
4068,"((0, -1, -1), (0, 1, 0), (0, 1, 1))",-2,"(0, 0)",5
4069,"((0, -1, -1), (0, 1, 0), (0, 1, 0))",0,"(0, 0)",4
4070,"((0, -1, 0), (-1, 1, -1), (0, 1, 1))",2,"(0, 0)",6
4071,"((0, -1, 0), (-1, 1, 0), (-1, 1, 1))",2,"(0, 0)",6
4072,"((0, -1, 0), (-1, 1, 0), (0, 1, 1))",2,"(0, 0)",5
4073,"((0, -1, 0), (-1, 1, 0), (0, 1, 0))",2,"(2, 0)",4
4074,"((0, -1, 0), (0, 1, -1), (-1, 1, 1))",2,"(0, 0)",6
4075,"((0, -1, 0), (0, 1, -1), (0, 1, 1))",2,"(0, 0)",5
4076,"((0, -1, 0), (0, 1, -1), (0, 1, 0))",2,"(2, 0)",4
4077,"((0, -1, 0), (0, 1, 0), (-1, 1, 1))",-2,"(0, 0)",5
4078,"((0, -1, 0), (0, 1, 0), (-1, 1, 0))",0,"(0, 0)",4
4079,"((0, -1, 0), (0, 1, 0), (0, 1, -1))",0,"(0, 0)",4
4080,"((0, -1, 0), (0, 1, 0), (0, 1, 0))",0,"(0, 0)",3
4081,"((0, -1, -1), (0, 1, 0), (0, 0, 1))",2,"(0, 0)",4
4082,"((0, -1, 0), (-1, 1, 0), (0, 0, 1))",2,"(0, 0)",4
4083,"((0, -1, 0), (0, 1, -1), (0, 0, 1))",2,"(0, 0)",4
4084,"((0, -1, 0), (0, 1, 0), (-1, 0, 1))",2,"(0, 0)",4
4085,"((0, -1, 0), (0, 1, 0), (0, -1, 1))",2,"(0, 0)",4
4086,"((0, -1, 0), (0, 1, 0), (0, 0, 1))",2,"(0, 0)",3
4087,"((0, -1, 0), (0, 1, 0), (0, 0, 0))",2,"(0, 0)",2
4088,"((0, 0, -1), (-1, 1, 1), (1, -1, 1))",0,"(0, 0)",7
4089,"((0, 0, -1), (-1, 1, 1), (1, -1, 0))",0,"(0, 0)",6
4090,"((0, 0, -1), (-1, 1, 1), (1, 1, -1))",0,"(0, 1)",7
4091,"((0, 0, -1), (-1, 1, 1), (1, 0, -1))",0,"(0, 0)",6
4092,"((0, 0, -1), (-1, 1, 1), (1, 0, 0))",0,"(0, 0)",5
4093,"((0, 0, -1), (-1, 1, 1), (-1, 1, 1))",-2,"(0, 0)",7
4094,"((0, 0, -1), (-1, 1, 1), (-1, 1, 0))",2,"(0, 0)",6
4095,"((0, 0, -1), (-1, 1, 1), (0, 1, -1))",2,"(0, 1)",6
4096,"((0, 0, -1), (-1, 1, 1), (0, 1, 0))",0,"(0, 1)",5
4097,"((0, 0, -1), (-1, 1, 1), (-1, 0, 1))",2,"(0, 0)",6
4098,"((0, 0, -1), (-1, 1, 1), (0, -1, 1))",2,"(0, 0)",6
4099,"((0, 0, -1), (-1, 1, 1), (0, 0, 1))",-2,"(0, 0)",5
